Gene	average_expression	Freq	Gene_category	Proportion_zero
ENSDARG00000091222	-0.047393566183754045	603	other	0.05237557543646313
ENSDARG00000091232	-0.1344766676006316	1371	high zero count	0.11908277599235646
ENSDARG00000091233	0.8403548290952516	1297	high zero count	0.11265525927212716
ENSDARG00000091234	0.4927759287303493	3454	high zero count	0.30000868583340573
ENSDARG00000091252	-0.025002895907104503	3658	high zero count	0.3177277859810649
ENSDARG00000091253	-0.05283459739820501	639	other	0.05550247546252063
ENSDARG00000091260	0.08137637489173685	3528	high zero count	0.306436202553635
ENSDARG00000091271	0.3246506901131383	892	other	0.07747763397898029
ENSDARG00000091277	-0.14938643482305028	2177	high zero count	0.1890905932424216
ENSDARG00000091280	1.7280689677646683	872	other	0.07574046729783723
ENSDARG00000091293	0.7542170890761671	54	other	0.00469035003908625
ENSDARG00000091298	1.3676594027078919	540	other	0.0469035003908625
ENSDARG00000091304	0.272873451681381	541	other	0.046990358724919655
ENSDARG00000091306	-0.14948378833815407	330	other	0.02866325023886042
ENSDARG00000091348	0.9576210085153589	4	other	3.4743333622861116e-4
ENSDARG00000091359	-0.24744208609066629	1103	high zero count	0.09580474246503952
ENSDARG00000091367	1.351139907986606	8	other	6.948666724572223e-4
ENSDARG00000091377	0.20402116334390785	1842	high zero count	0.15999305133327543
ENSDARG00000091381	1.3944598114835263	1633	high zero count	0.1418396595153305
ENSDARG00000091385	-0.13211295621575359	130	other	0.011291583427429861
ENSDARG00000091393	0.16928653654157239	291	other	0.02527577521063146
ENSDARG00000091402	0.40571402234799947	183	other	0.01589507513245896
ENSDARG00000091408	0.5279058288281563	970	other	0.0842525840354382
ENSDARG00000091418	0.8002498757791241	182	other	0.015808216798401806
ENSDARG00000091419	0.5197070694244382	113	other	0.009814991748458264
ENSDARG00000091471	1.766052426643876	82	other	0.007122383392686529
ENSDARG00000091481	0.63829079099181	859	other	0.07461130895509424
ENSDARG00000091489	-0.09075235831024515	2988	high zero count	0.2595327021627725
ENSDARG00000091503	0.4038717957065481	717	other	0.062277425518978545
ENSDARG00000091509	0.0331836270398445	490	other	0.04256058368800487
ENSDARG00000091512	-0.040363482488506255	252	other	0.021888300182402502
ENSDARG00000091513	0.2825957208939064	694	other	0.06027968383566403
ENSDARG00000091521	-0.2789817705882288	1402	high zero count	0.12177538434812821
ENSDARG00000091535	0.006411054033965329	331	other	0.02875010857291757
ENSDARG00000091538	-0.13416365335084235	763	other	0.06627290888560758
ENSDARG00000091548	0.4918472160393128	277	other	0.02405975853383132
ENSDARG00000091555	0.8177080138719203	46	other	0.003995483366629028
ENSDARG00000091563	1.3939758887416087	1	other	8.685833405715279e-5
ENSDARG00000091574	-0.02995818087247305	705	other	0.06123512551029271
ENSDARG00000091579	0.5168294704420167	885	other	0.07686962564058021
ENSDARG00000091592	-0.16498759432069127	374	other	0.03248501693737514
ENSDARG00000091595	0.24488309539759248	221	other	0.019195691826630765
ENSDARG00000091598	-0.007155684906125219	562	other	0.048814383740119864
ENSDARG00000091619	0.38541606786616067	158	other	0.013723616781030139
ENSDARG00000091628	-0.1714079062199257	205	other	0.01780595848171632
ENSDARG00000091631	0.8381146572480227	88	other	0.007643533397029445
ENSDARG00000091652	0.4694758684095676	24	other	0.002084600017371667
ENSDARG00000091655	1.068680330464866	137	other	0.011899591765829932
ENSDARG00000091656	0.8629157291401892	108	other	0.0093807000781725
ENSDARG00000091658	0.04585352315919767	1045	other	0.09076695908972465
ENSDARG00000091669	-0.14607070095883207	460	other	0.03995483366629028
ENSDARG00000091678	0.36306999899798154	346	other	0.030052983583774864
ENSDARG00000091683	0.3038287492673413	1744	high zero count	0.15148093459567447
ENSDARG00000091699	0.7700380887328098	53	other	0.004603491705029098
ENSDARG00000091712	0.5626637783374334	407	other	0.03535134196126118
ENSDARG00000091726	0.6508510736180033	248	other	0.02154086684617389
ENSDARG00000091728	0.7283966770905586	2310	high zero count	0.20064275167202292
ENSDARG00000091734	0.5980205575587957	290	other	0.02518891687657431
ENSDARG00000091754	0.07870951814835907	195	other	0.01693737514114479
ENSDARG00000091756	1.0712295808586245	1099	high zero count	0.09545730912881091
ENSDARG00000091757	-0.1737236233278891	940	other	0.08164683401372362
ENSDARG00000091760	-0.020567883928646703	103	other	0.008946408407886736
ENSDARG00000091768	0.04811764924967535	980	other	0.08512116737600973
ENSDARG00000091771	0.8529822026531958	161	other	0.013984191783201599
ENSDARG00000091777	-0.1437872739568493	508	other	0.04412403370103361
ENSDARG00000091792	-0.06414956255698058	1382	high zero count	0.12003821766698515
ENSDARG00000091801	1.2701104129072713	1392	high zero count	0.12090680100755667
ENSDARG00000091813	0.4568052956209776	1118	high zero count	0.09710761747589682
ENSDARG00000091831	0.7533403341886182	20	other	0.0017371666811430556
ENSDARG00000091833	-0.06470680126626027	1349	high zero count	0.1171718926430991
ENSDARG00000091834	0.4002353290681717	1523	high zero count	0.1322852427690437
ENSDARG00000091836	0.34244993194931167	1250	high zero count	0.10857291757144098
ENSDARG00000091851	0.043801875649845654	740	other	0.06427516720229307
ENSDARG00000091860	-0.1720792863438838	1198	high zero count	0.10405628420046903
ENSDARG00000091872	0.25101274097149845	149	other	0.012941891774515765
ENSDARG00000091885	-0.15842763509015956	1969	high zero count	0.17102405975853383
ENSDARG00000091902	0.3929339692836134	24	other	0.002084600017371667
ENSDARG00000091904	0.22026448583670746	2003	high zero count	0.17397724311647703
ENSDARG00000091931	0.43527010246804293	36	other	0.0031269000260575
ENSDARG00000091932	0.49942607939865363	106	other	0.009206983410058196
ENSDARG00000091937	2.2565630997484427	261	other	0.022670025188916875
ENSDARG00000091946	0.017194315280625344	3596	high zero count	0.3123425692695214
ENSDARG00000091947	-0.110405616404507	470	other	0.04082341700686181
ENSDARG00000091967	0.08185236311684997	193	other	0.016763658473030487
ENSDARG00000091988	1.502672066176236	2035	high zero count	0.17675670980630592
ENSDARG00000091996	0.8114968610643768	2777	high zero count	0.2412055936767133
ENSDARG00000092003	0.039478552875922696	758	other	0.0658386172153218
ENSDARG00000092022	-0.13157733087356002	2059	high zero count	0.17884130982367757
ENSDARG00000092033	0.7823540462184987	52	other	0.004516633370971945
ENSDARG00000092035	1.5584096768680238	306	other	0.026578650221488753
ENSDARG00000092044	-0.027020239460669716	644	other	0.055936767132806396
ENSDARG00000092057	1.993092510901126	148	other	0.012855033440458612
ENSDARG00000092064	-0.3194008003197967	1162	high zero count	0.10092938417441154
ENSDARG00000092067	0.12717606901653894	508	other	0.04412403370103361
ENSDARG00000092106	0.3293533267096669	424	other	0.036827933640232784
ENSDARG00000092112	1.1983133848511973	34	other	0.0029531833579431945
ENSDARG00000092123	0.0923372055724763	2276	high zero count	0.19768956831407974
ENSDARG00000092124	0.8768721225033018	555	other	0.04820637540171979
ENSDARG00000092134	-0.24873297549511933	1382	high zero count	0.12003821766698515
ENSDARG00000092136	0.5296798051127668	891	other	0.07739077564492312
ENSDARG00000092142	0.4688394913996057	1794	high zero count	0.1558238512985321
ENSDARG00000092143	1.1816458982840885	1615	high zero count	0.14027620950230174
ENSDARG00000092154	0.7081563556474552	1565	high zero count	0.1359332927994441
ENSDARG00000092155	1.3196906356082059	18	other	0.00156345001302875
ENSDARG00000092158	0.7469468143777527	105	other	0.009120125076001042
ENSDARG00000092167	0.8310747070178944	529	other	0.04594805871623382
ENSDARG00000092170	2.398661070035546	84	other	0.007296100060800834
ENSDARG00000092172	1.6725681270156583	1304	high zero count	0.11326326761052723
ENSDARG00000092176	0.4815545078783622	662	other	0.05750021714583514
ENSDARG00000092181	0.3650934763881206	56	other	0.004864066707200556
ENSDARG00000092191	0.9897776180373635	3476	high zero count	0.30191956918266305
ENSDARG00000092199	0.1177977076178299	220	other	0.019108833492573613
ENSDARG00000092211	0.3887271687819925	1179	high zero count	0.10240597585338314
ENSDARG00000092225	0.425158540351597	1736	high zero count	0.15078606792321722
ENSDARG00000092259	1.5281314670254322	2026	high zero count	0.17597498479979154
ENSDARG00000092277	2.3874817495695377	1113	high zero count	0.09667332580561105
ENSDARG00000092281	1.1196908909063032	879	other	0.0763484756362373
ENSDARG00000092290	0.1411362246707639	165	other	0.01433162511943021
ENSDARG00000092305	0.910395820772726	83	other	0.007209241726743681
ENSDARG00000092310	0.12812191025834815	738	other	0.06410145053417876
ENSDARG00000092335	0.6099640854400712	737	other	0.0640145922001216
ENSDARG00000092337	2.2093327038242094	7	other	6.080083384000695e-4
ENSDARG00000092341	0.373992708179257	375	other	0.03257187527143229
ENSDARG00000092354	0.21590847269190547	913	other	0.07930165899418049
ENSDARG00000092359	-0.11662994352505238	310	other	0.026926083557717362
ENSDARG00000092360	-0.01037197454307348	976	other	0.08477373403978111
ENSDARG00000092361	1.1227778155494315	71	other	0.006166941718057848
ENSDARG00000092364	0.9370661297342608	586	other	0.05089898375749153
ENSDARG00000092388	0.3002714332876246	1999	high zero count	0.17362980978024842
ENSDARG00000092394	0.5767360923018652	865	other	0.07513245895943715
ENSDARG00000092402	0.6756696171993702	212	other	0.018413966820116392
ENSDARG00000092404	-0.06134941457158151	390	other	0.03387475028228958
ENSDARG00000092407	0.26652136752179995	277	other	0.02405975853383132
ENSDARG00000092422	1.2316149190779415	1398	high zero count	0.1214279510118996
ENSDARG00000092448	0.9923299701827868	681	other	0.05915052549292105
ENSDARG00000092457	0.26550000328480006	338	other	0.02935811691131764
ENSDARG00000092464	-0.15288816210100625	514	other	0.04464518370537653
ENSDARG00000092467	1.1299082146407526	159	other	0.013810475115087293
ENSDARG00000092473	0.2921996574254136	435	other	0.037783375314861464
ENSDARG00000092478	-0.06308818342021849	1413	high zero count	0.12273082602275688
ENSDARG00000092482	-0.038386328015803564	2684	high zero count	0.23312776860939807
ENSDARG00000092483	0.04585350645439557	1896	high zero count	0.16468340137236168
ENSDARG00000092488	0.3947398206568959	496	other	0.04308173369234778
ENSDARG00000092493	2.3472431685237543	82	other	0.007122383392686529
ENSDARG00000092499	0.37831876013223886	632	other	0.054894467124120556
ENSDARG00000092503	0.299929123614563	101	other	0.008772691739772432
ENSDARG00000092508	0.14509676828744994	65	other	0.005645791713714931
ENSDARG00000092510	-0.03457660218180188	1514	high zero count	0.1315035177625293
ENSDARG00000092517	0.04551928693438357	287	other	0.02492834187440285
ENSDARG00000092546	1.5118229511294339	15	other	0.0013028750108572918
ENSDARG00000092558	1.3849805163232896	1728	high zero count	0.15009120125076
ENSDARG00000092573	0.05793843605579478	421	other	0.03656735863806132
ENSDARG00000092580	-0.16547921299678536	748	other	0.06497003387475028
ENSDARG00000092592	-0.14719604835288622	1872	high zero count	0.16259880135499002
ENSDARG00000092608	-0.05351671224260126	224	other	0.019456266828802225
ENSDARG00000092609	0.9580844968349481	53	other	0.004603491705029098
ENSDARG00000092610	1.2763117030272186	24	other	0.002084600017371667
ENSDARG00000092633	0.23693685496421013	1488	high zero count	0.12924520107704335
ENSDARG00000092638	0.14726254921764972	190	other	0.01650308347085903
ENSDARG00000092651	-0.02322883265066175	410	other	0.03561191696343264
ENSDARG00000092652	0.8436104022716017	293	other	0.025449491878745765
ENSDARG00000092659	0.6289920010238328	414	other	0.035959350299661255
ENSDARG00000092660	0.2869791934800009	2768	high zero count	0.2404238686701989
ENSDARG00000092671	-0.20954696398344866	185	other	0.016068791800573266
ENSDARG00000092673	-0.027466786492952342	555	other	0.04820637540171979
ENSDARG00000092677	0.7169800053265124	167	other	0.014505341787544515
ENSDARG00000092686	0.1575919018074008	1100	high zero count	0.09554416746286806
ENSDARG00000092693	3.679625605153902	1	other	8.685833405715279e-5
ENSDARG00000092726	0.29780476683911883	1406	high zero count	0.12212281768435682
ENSDARG00000092730	0.09164753570767836	3675	high zero count	0.31920437766003645
ENSDARG00000092746	-0.035077765271232686	1043	other	0.09059324242161035
ENSDARG00000092774	0.4415418232565693	286	other	0.024841483540345696
ENSDARG00000092778	1.1042884156977213	402	other	0.03491705029097542
ENSDARG00000092787	1.350386632688942	469	other	0.04073655867280466
ENSDARG00000092798	2.718078537409526	3	other	2.6057500217145836e-4
ENSDARG00000092799	-0.018280534855045463	1572	high zero count	0.13654130113784418
ENSDARG00000092802	0.9133322609663859	1357	high zero count	0.11786675931555633
ENSDARG00000092807	3.5859423058720017	2	other	1.7371666811430558e-4
ENSDARG00000092809	-0.10385806543136429	965	other	0.08381829236515244
ENSDARG00000092810	0.17930803751191626	1305	high zero count	0.11335012594458438
ENSDARG00000092816	0.20123179840801625	208	other	0.01806653348388778
ENSDARG00000092846	-0.005432571286467909	3252	high zero count	0.28246330235386086
ENSDARG00000092849	-0.04673733429116186	860	other	0.0746981672891514
ENSDARG00000092855	-0.2199180985456288	436	other	0.037870233648918616
ENSDARG00000092856	0.6579899659103962	209	other	0.018153391817944932
ENSDARG00000092858	0.052820328490544015	1216	high zero count	0.10561973421349778
ENSDARG00000092870	0.3409726769165874	377	other	0.0327455919395466
ENSDARG00000092873	2.4708019803368746	19	other	0.0016503083470859028
ENSDARG00000092881	-0.3793340103925276	967	other	0.08399200903326674
ENSDARG00000092885	-0.003987922076404726	1817	high zero count	0.15782159298184661
ENSDARG00000092887	-0.15404393215135823	866	other	0.0752193172934943
ENSDARG00000092889	-0.18083723320860454	2307	high zero count	0.20038217666985148
ENSDARG00000092895	1.7192472969965233	1157	high zero count	0.10049509250412578
ENSDARG00000092903	0.23409037590166484	1111	high zero count	0.09649960913749674
ENSDARG00000092920	0.2242422267480408	2214	high zero count	0.19230435160253626
ENSDARG00000092924	0.028399384906911154	968	other	0.0840788673673239
ENSDARG00000092947	2.0727987515830653	315	other	0.027360375228003126
ENSDARG00000092948	0.16508031143355476	593	other	0.0515069920958916
ENSDARG00000092950	0.07280575775301948	1669	high zero count	0.14496655954138798
ENSDARG00000092954	0.7888639097257202	122	other	0.010596716754972639
ENSDARG00000092963	1.0674010518575592	487	other	0.042300008685833404
ENSDARG00000092970	0.47941064142485207	1595	high zero count	0.1385390428211587
ENSDARG00000092976	0.08318075188730346	251	other	0.02180144184834535
ENSDARG00000092979	0.9863538785749316	88	other	0.007643533397029445
ENSDARG00000092998	0.07499784400260956	284	other	0.024667766872231392
ENSDARG00000093007	0.6065092239844997	81	other	0.007035525058629376
ENSDARG00000093008	-0.18410815304710776	1483	high zero count	0.12881090940675757
ENSDARG00000093019	0.692016563880942	578	other	0.05020411708503431
ENSDARG00000093022	1.717030278535571	28	other	0.002432033353600278
ENSDARG00000093044	0.06774803585493287	1803	high zero count	0.15660557630504646
ENSDARG00000093058	1.375301428388829	249	other	0.021627725180231042
ENSDARG00000093064	0.11193074642383032	3705	high zero count	0.32181012768175105
ENSDARG00000093068	0.02454291335231076	1325	high zero count	0.11508729262572744
ENSDARG00000093070	0.04466279616926132	2014	high zero count	0.1749326847911057
ENSDARG00000093091	0.04179404243033561	951	other	0.0826022756883523
ENSDARG00000093117	0.6730436064559876	839	other	0.07287414227395118
ENSDARG00000093120	-0.15472049391763187	342	other	0.02970555024754625
ENSDARG00000093125	0.8606630871608584	42	other	0.003648050030400417
ENSDARG00000093126	-0.10181009577800464	375	other	0.03257187527143229
ENSDARG00000093135	-0.4363148170750599	899	other	0.07808564231738035
ENSDARG00000093157	0.2610682625484755	479	other	0.04160514201337619
ENSDARG00000093170	-0.07502495001165757	793	other	0.06887865890732216
ENSDARG00000093173	0.4672276600078837	472	other	0.040997133674976115
ENSDARG00000093182	0.3485449250219999	3441	high zero count	0.2988795274906627
ENSDARG00000093186	1.2894816180827036	1450	high zero count	0.12594458438287154
ENSDARG00000093188	0.8589359241093081	489	other	0.04247372535394771
ENSDARG00000093232	0.20563151994702955	692	other	0.06010596716754973
ENSDARG00000093235	0.31114411600033476	1117	high zero count	0.09702075914183966
ENSDARG00000093240	0.38873814992587663	64	other	0.005558933379657779
ENSDARG00000093255	0.38419733481380847	247	other	0.021454008512116738
ENSDARG00000093304	0.14176814735308116	481	other	0.04177885868149049
ENSDARG00000093313	1.9186655164137891	9	other	7.81725006514375e-4
ENSDARG00000093316	-0.0548098052530724	831	other	0.07217927560149397
ENSDARG00000093326	0.37422359462980076	734	other	0.06375401719795014
ENSDARG00000093374	0.10793168300153307	60	other	0.005211500043429167
ENSDARG00000093378	0.56451376388974694	196	other	0.017024233475201947
ENSDARG00000093382	0.4553667958629313	980	other	0.08512116737600973
ENSDARG00000093402	0.35491080598677777	328	other	0.028489533570746114
ENSDARG00000093406	1.576262551989116	6	other	5.211500043429167e-4
ENSDARG00000093413	0.8155234972426022	276	other	0.023972900199774168
ENSDARG00000093416	0.9987412295401422	1465	high zero count	0.12724745939372883
ENSDARG00000093420	0.569976233239666	239	other	0.020759141839659514
ENSDARG00000093438	0.19546413112765593	2704	high zero count	0.23486493529054112
ENSDARG00000093448	1.4946599980065385	79	other	0.0068618083905150696
ENSDARG00000093456	1.479922031928194	134	other	0.011639016763658474
ENSDARG00000093469	-0.1980964472154964	376	other	0.032658733605489446
ENSDARG00000093480	-0.14915772217343318	1006	other	0.0873794840614957
ENSDARG00000093484	1.917524253325241	271	other	0.023538608529488404
ENSDARG00000093494	0.4873982122718377	655	other	0.05689220880743508
ENSDARG00000093496	0.008964756124615421	2112	high zero count	0.18344480152870668
ENSDARG00000093535	0.28809577814099596	209	other	0.018153391817944932
ENSDARG00000093549	1.6683188952994126	195	other	0.01693737514114479
ENSDARG00000093569	-0.006390969792565238	469	other	0.04073655867280466
ENSDARG00000093584	1.3204964617676558	350	other	0.030400416920003476
ENSDARG00000093597	0.028031530785557042	1922	high zero count	0.16694171805784766
ENSDARG00000093612	0.064162423513664	711	other	0.06175627551463563
ENSDARG00000093616	-0.24435956488416866	1034	other	0.08981151741509598
ENSDARG00000093622	0.31738535075858126	170	other	0.014765916789715974
ENSDARG00000093628	0.9189770723003432	2077	high zero count	0.18040475983670634
ENSDARG00000093629	0.4237943037301718	990	other	0.08598975071658126
ENSDARG00000093642	2.421543843581627	426	other	0.03700165030834709
ENSDARG00000093646	1.2303174346606034	579	other	0.050290975419091465
ENSDARG00000093658	0.38347485476820997	84	other	0.007296100060800834
ENSDARG00000093659	-0.163487877354069	360	other	0.031269000260575004
ENSDARG00000093660	-0.15877383570127285	1813	high zero count	0.157474159645618
ENSDARG00000093684	-0.03896858527901204	1045	other	0.09076695908972465
ENSDARG00000093688	0.9014296401632691	1962	high zero count	0.17041605142013377
ENSDARG00000093702	0.7046373530940958	269	other	0.0233648918613741
ENSDARG00000093704	0.4766197487682927	1355	high zero count	0.11769304264744203
ENSDARG00000093732	0.11833618799874412	1487	high zero count	0.12915834274298618
ENSDARG00000093760	1.6790633023588841	888	other	0.07713020064275167
ENSDARG00000093764	0.7248220625459849	1506	high zero count	0.1308086510900721
ENSDARG00000093768	1.2794565613293527	1214	high zero count	0.10544601754538348
ENSDARG00000093774	0.10917407480280758	1038	other	0.09015895075132459
ENSDARG00000093781	-0.28332204393526866	709	other	0.06158255884652132
ENSDARG00000093797	-0.10551832499235413	2534	high zero count	0.22009901850082517
ENSDARG00000093799	0.002660872030804876	963	other	0.08364457569703813
ENSDARG00000093833	0.09008602450543747	1798	high zero count	0.1561712846347607
ENSDARG00000093851	0.031134325818489603	402	other	0.03491705029097542
ENSDARG00000093862	0.6997652921241783	193	other	0.016763658473030487
ENSDARG00000093864	0.8225054122064794	415	other	0.03604620863371841
ENSDARG00000093919	0.14265529818455197	1508	high zero count	0.1309823677581864
ENSDARG00000093931	0.28537708598661543	593	other	0.0515069920958916
ENSDARG00000093932	1.596033473383935	1370	high zero count	0.11899591765829931
ENSDARG00000093936	0.5648772023184327	3269	high zero count	0.28393989403283243
ENSDARG00000093945	1.4619538616366583	112	other	0.009728133414401112
ENSDARG00000093972	-0.03874769246828074	860	other	0.0746981672891514
ENSDARG00000093978	-0.015471249260486177	103	other	0.008946408407886736
ENSDARG00000093997	0.24552911845764924	653	other	0.056718492139320766
ENSDARG00000093999	-0.140881330427025	130	other	0.011291583427429861
ENSDARG00000094004	0.5526803706462251	200	other	0.017371666811430556
ENSDARG00000094010	0.18761278271362403	183	other	0.01589507513245896
ENSDARG00000094017	0.04321648849329823	508	other	0.04412403370103361
ENSDARG00000094018	0.3128737247681811	905	other	0.07860679232172327
ENSDARG00000094023	-0.1924289159092355	1742	high zero count	0.15130721792756016
ENSDARG00000094025	-0.0058045584390440065	314	other	0.027273516893945974
ENSDARG00000094041	1.8586208484733047	312	other	0.02709980022583167
ENSDARG00000094043	0.16495058495603246	84	other	0.007296100060800834
ENSDARG00000094067	1.1156093745619944	580	other	0.05037783375314862
ENSDARG00000094085	0.6515018394953852	1567	high zero count	0.1361070094675584
ENSDARG00000094089	1.8755793393797273	538	other	0.0467297837227482
ENSDARG00000094097	0.6377740873976959	202	other	0.017545383479544863
ENSDARG00000094107	-0.12550046362416262	137	other	0.011899591765829932
ENSDARG00000094110	0.7838467706858093	1799	high zero count	0.15625814296881785
ENSDARG00000094112	-0.03730369581286748	342	other	0.02970555024754625
ENSDARG00000094114	-0.1873411097385213	1760	high zero count	0.1528706679405889
ENSDARG00000094128	-0.12301024158647879	536	other	0.046556067054633894
ENSDARG00000094132	-0.05501110347340802	2932	high zero count	0.25466863545557195
ENSDARG00000094133	1.341189743074183	163	other	0.014157908451315903
ENSDARG00000094160	0.08131401813227501	2217	high zero count	0.19256492660470773
ENSDARG00000094181	0.3484275093511195	121	other	0.010509858420915487
ENSDARG00000094186	0.10472592654677991	887	other	0.07704334230869452
ENSDARG00000094191	0.39131539266799675	72	other	0.006253800052115
ENSDARG00000094204	0.3761340771326692	487	other	0.042300008685833404
ENSDARG00000094210	1.9306979297592812	305	other	0.026491791887431598
ENSDARG00000094215	0.6269396716779445	1572	high zero count	0.13654130113784418
ENSDARG00000094235	0.07372213303637773	1225	high zero count	0.10640145922001217
ENSDARG00000094258	0.343430191871133	155	other	0.013463041778858681
ENSDARG00000094263	0.8800136591339178	220	other	0.019108833492573613
ENSDARG00000094277	0.5881819059794987	122	other	0.010596716754972639
ENSDARG00000094281	-0.004256275783613383	1385	high zero count	0.1202987926691566
ENSDARG00000094282	-0.21426548221272998	1853	high zero count	0.16094849300790412
ENSDARG00000094300	0.7515372315561121	54	other	0.00469035003908625
ENSDARG00000094324	0.7173848378375655	97	other	0.00842525840354382
ENSDARG00000094332	0.06733262399466883	190	other	0.01650308347085903
ENSDARG00000094336	0.12566091995616252	870	other	0.07556675062972293
ENSDARG00000094345	-0.024742209195588484	1213	high zero count	0.10535915921132633
ENSDARG00000094366	0.5273489733864751	1860	high zero count	0.16155650134630417
ENSDARG00000094380	0.017955369480211817	156	other	0.013549900112915835
ENSDARG00000094392	0.10711819448184724	380	other	0.03300616694171806
ENSDARG00000094422	0.15182881829386918	1354	high zero count	0.11760618431338488
ENSDARG00000094423	0.6592934039710121	797	other	0.06922609224355077
ENSDARG00000094441	-0.14121480935539774	2071	high zero count	0.17988360983236343
ENSDARG00000094451	0.38305907024330865	611	other	0.053070442108920354
ENSDARG00000094457	1.0267399649861098	1975	high zero count	0.17154520976287674
ENSDARG00000094469	-0.05587312947493149	509	other	0.044210892035090765
ENSDARG00000094486	0.6766787597139442	908	other	0.07886736732389472
ENSDARG00000094488	0.1294899011242855	665	other	0.0577607921480066
ENSDARG00000094491	0.08895625045403008	1149	high zero count	0.09980022583166855
ENSDARG00000094512	0.007693549056817379	1235	high zero count	0.10727004256058369
ENSDARG00000094514	0.07068922548260646	1783	high zero count	0.1548684096239034
ENSDARG00000094526	0.21698844030423897	2277	high zero count	0.19777642664813688
ENSDARG00000094530	1.8272396102356687	1475	high zero count	0.12811604273430036
ENSDARG00000094537	0.3641122087186246	526	other	0.045687483714062366
ENSDARG00000094547	0.1889291199255853	1242	high zero count	0.10787805089898375
ENSDARG00000094557	0.8193870466603121	1085	high zero count	0.09424129245201077
ENSDARG00000094577	0.21468704722489695	1771	high zero count	0.1538261096152176
ENSDARG00000094590	0.7638033471442434	216	other	0.018761400156345
ENSDARG00000094634	-0.09120689885218794	1031	other	0.08955094241292452
ENSDARG00000094646	0.5026078101814337	192	other	0.016676800138973335
ENSDARG00000094673	0.7470484378310491	71	other	0.006166941718057848
ENSDARG00000094695	0.5836962649039383	227	other	0.01971684183097368
ENSDARG00000094704	-0.07085795202044416	493	other	0.042821158690176324
ENSDARG00000094709	0.9354784292283772	7	other	6.080083384000695e-4
ENSDARG00000094714	0.1295424352538422	1559	high zero count	0.1354121427951012
ENSDARG00000094719	1.1006874820218138	787	other	0.06835750890297924
ENSDARG00000094725	-0.11590023149720872	1876	high zero count	0.16294623469121863
ENSDARG00000094729	0.20809308470427437	1863	high zero count	0.16181707634847564
ENSDARG00000094730	1.9253019082626757	1946	high zero count	0.1690263180752193
ENSDARG00000094732	0.15210351509084458	2427	high zero count	0.21080517675670982
ENSDARG00000094735	0.04161791137588327	365	other	0.031703291930860765
ENSDARG00000094738	-0.2258244544362476	1760	high zero count	0.1528706679405889
ENSDARG00000094752	0.2722936991134374	2036	high zero count	0.17684356814036306
ENSDARG00000094754	-0.09089101983343542	1545	high zero count	0.13419612611830106
ENSDARG00000094792	0.1901632886793603	506	other	0.04395031703291931
ENSDARG00000094811	-0.11948264891268633	2890	high zero count	0.2510205854251715
ENSDARG00000094821	1.1980747928291615	1348	high zero count	0.11708503430904195
ENSDARG00000094833	0.5530469395571429	207	other	0.017979675149830628
ENSDARG00000094836	0.8406137490915158	1362	high zero count	0.1183010509858421
ENSDARG00000094840	0.6062102653792256	1002	other	0.0870320507252671
ENSDARG00000094846	0.617230484099692	721	other	0.06262485885520716
ENSDARG00000094854	1.2715881106419584	1198	high zero count	0.10405628420046903
ENSDARG00000094881	0.3799341773099096	960	other	0.08338400069486668
ENSDARG00000094883	-0.10587190118140892	1177	high zero count	0.10223225918526882
ENSDARG00000094887	-0.10885033978110771	1052	high zero count	0.09137496742812473
ENSDARG00000094889	0.15305817837741845	280	other	0.02432033353600278
ENSDARG00000094892	-0.18788914407898666	1186	high zero count	0.1030139841917832
ENSDARG00000094899	0.004817041219517426	2497	high zero count	0.2168852601407105
ENSDARG00000094924	-0.26534863221836175	954	other	0.08286285069052375
ENSDARG00000094941	0.818229986478098	413	other	0.0358724919656041
ENSDARG00000094965	1.9023637498912274	213	other	0.018500825154173544
ENSDARG00000094977	0.18290726328532297	1103	high zero count	0.09580474246503952
